age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
29,1,209301,3,13,1,7,1,2,0,0,40,2,1,415,0
34,1,346034,14,8,3,9,5,2,0,0,35,3,1,416,0
32,1,174215,2,10,2,4,5,1,0,0,40,1,1,417,0
31,1,334744,1,9,6,11,3,2,0,0,40,1,1,418,0
30,1,236599,1,9,1,5,1,2,0,0,50,1,1,419,0
23,1,91189,2,10,1,1,1,2,0,0,40,1,1,420,0
32,1,126838,1,9,5,7,3,2,0,0,40,1,1,421,0
46,5,332727,2,10,1,7,1,2,0,0,40,1,0,422,0
33,1,62155,2,10,5,4,3,2,0,0,35,1,1,423,0
53,1,177705,3,13,1,7,1,2,0,0,44,1,0,424,0
41,1,82049,1,9,1,7,1,2,0,0,40,1,0,425,0
23,4,282604,6,7,1,11,1,2,7688,0,60,1,0,426,7688
67,6,116517,3,13,4,6,5,1,0,0,35,1,1,427,0
20,1,47678,1,9,5,7,2,2,0,0,40,1,1,428,0
69,1,124930,9,3,1,2,1,2,0,2267,40,1,1,429,-2267
39,1,1455435,11,12,6,7,3,2,0,0,40,1,1,430,0
35,1,312232,1,9,6,7,3,2,0,0,50,1,1,431,0
32,1,198068,1,9,5,11,3,2,0,0,60,1,1,432,0
17,1,98005,6,7,5,4,2,1,0,0,16,1,1,433,0
20,,25139,2,10,5,,2,1,0,0,40,1,1,434,0
23,1,60847,5,11,5,4,5,1,0,0,60,1,1,435,0
47,1,30457,5,11,1,6,1,2,0,0,40,1,1,436,0
30,4,33308,1,9,5,7,3,2,0,0,40,1,1,437,0
42,,212206,4,14,1,,4,1,0,1887,48,1,0,438,-1887
49,1,371299,1,9,5,8,5,1,0,0,35,1,1,439,0
17,1,329783,8,6,5,4,6,1,0,0,10,1,1,440,0
28,1,308995,2,10,5,8,2,1,0,0,40,Jamaica,1,441,0
61,1,149405,1,9,1,6,1,2,0,0,40,1,1,442,0
50,3,117791,1,9,2,8,3,1,0,0,40,1,1,443,0
55,1,141877,3,13,1,2,1,2,0,0,40,1,1,444,0
63,,146196,3,13,1,,1,2,0,0,40,1,1,445,0
27,1,139903,1,9,5,4,5,1,0,0,30,1,1,446,0
33,1,279173,1,9,1,3,1,2,0,0,60,1,1,447,0
24,2,43475,3,13,5,3,3,2,0,0,40,1,1,448,0
50,1,193884,10,4,1,7,1,2,0,0,40,Ecuador,1,449,0
33,1,232475,1,9,1,7,1,2,0,0,40,1,0,450,0
31,1,331065,3,13,5,5,3,1,0,1408,40,1,1,451,-1408
45,4,33234,3,13,1,4,1,2,0,0,40,1,0,452,0
45,1,140581,2,10,4,6,5,1,0,0,40,1,1,453,0
25,1,361307,3,13,5,4,2,1,0,0,40,1,1,454,0
40,1,307767,1,9,1,4,1,2,0,0,60,1,1,455,0
27,1,302422,1,9,5,8,3,2,0,0,40,1,1,456,0
19,1,111232,1,9,5,4,2,2,0,0,40,1,1,457,0
46,1,44671,3,13,1,12,1,2,0,0,40,1,1,458,0
38,1,372484,6,7,5,6,2,1,0,0,40,1,1,459,0
39,1,255027,5,11,2,5,5,1,0,0,40,1,1,460,0
62,1,110586,2,10,4,13,5,1,0,0,40,1,1,461,0
35,1,143589,3,13,3,3,3,1,0,0,40,Philippines,1,462,0
38,1,146178,1,9,5,7,5,1,0,0,40,1,1,463,0
41,1,67339,6,7,1,9,1,2,7688,0,40,1,0,464,7688
34,6,79586,3,13,5,3,3,2,0,0,60,1,1,465,0
31,1,175548,1,9,5,6,3,1,0,0,35,1,1,466,0
28,1,187160,13,15,2,3,5,2,0,0,55,1,1,467,0
52,1,159670,11,12,1,5,1,2,0,0,40,1,1,468,0
44,1,159580,14,8,2,11,3,1,0,0,40,1,1,469,0
40,1,173321,1,9,1,6,4,1,0,0,32,1,1,470,0
30,1,156890,1,9,1,2,1,2,0,0,45,1,1,471,0
45,2,271962,3,13,2,12,3,1,0,0,40,1,1,472,0
22,1,226508,3,13,5,5,2,1,0,0,50,1,1,473,0
46,1,243743,3,13,1,3,1,2,0,0,40,1,0,474,0
17,1,112795,8,6,5,6,2,1,0,0,15,1,1,475,0
55,1,189664,1,9,1,3,1,2,0,0,40,1,0,476,0
24,1,100345,3,13,5,3,2,2,0,0,20,1,1,477,0
37,1,204145,5,11,1,7,1,2,0,0,45,1,0,478,0
61,5,136787,2,10,1,8,1,2,0,0,40,1,0,479,0
23,1,128604,1,9,5,4,2,2,0,0,48,South,1,480,0
35,1,340110,3,13,1,5,1,2,0,1848,70,1,0,481,-1848
29,1,225024,1,9,2,7,3,2,0,0,40,1,1,482,0
18,1,434268,6,7,5,8,2,1,0,0,15,1,1,483,0
42,6,119281,3,13,1,5,1,2,0,0,60,1,0,484,0
28,1,67386,1,9,5,6,5,1,0,0,40,1,1,485,0
30,5,314310,3,13,1,3,1,2,0,0,40,1,0,486,0
24,1,239663,8,6,1,6,1,2,0,0,40,3,1,487,0
56,1,103948,6,7,1,11,1,2,0,0,40,1,1,488,0
46,1,318331,1,9,1,2,1,2,0,0,40,1,1,489,0
51,1,282744,3,13,1,10,1,2,0,0,40,2,1,490,0
21,1,232591,1,9,5,8,2,2,0,0,40,1,1,491,0
51,6,180195,1,9,1,4,1,2,0,0,50,1,1,492,0
43,1,233851,3,13,2,8,3,1,0,0,40,1,1,493,0
37,4,48063,3,13,1,3,1,2,0,0,55,1,0,494,0
40,5,199303,11,12,1,3,1,2,0,0,40,1,0,495,0
29,5,41013,13,15,5,3,3,1,0,0,55,1,1,496,0
31,1,130620,6,7,3,4,2,1,0,0,40,India,1,497,0
49,1,39986,12,5,1,7,1,2,0,0,40,1,1,498,0
51,3,136823,1,9,1,5,4,1,0,0,32,1,1,499,0
36,1,343476,1,9,2,7,3,2,0,0,30,1,1,500,0
33,1,326104,2,10,1,5,1,2,0,0,50,1,0,501,0
27,1,114158,5,11,5,8,2,1,0,0,35,1,1,502,0
18,1,446771,2,10,5,8,2,2,0,0,25,1,1,503,0
19,1,143360,1,9,5,2,2,1,0,0,34,1,1,504,0
38,4,151322,1,9,6,7,3,2,0,0,40,1,1,505,0
66,6,102663,10,4,1,5,1,2,0,0,50,1,1,506,0
17,1,78602,6,7,5,6,6,1,0,0,20,1,1,507,0
27,1,208703,1,9,5,12,2,2,0,0,40,Japan,1,508,0
30,1,57651,1,9,5,8,5,2,0,2001,42,1,1,509,-2001
26,,152046,6,7,5,,3,1,0,0,35,Germany,1,510,0
33,4,38223,1,9,5,10,2,2,0,0,70,1,1,511,0
33,6,117963,11,12,1,5,1,2,0,1887,60,1,0,512,-1887
36,1,130620,3,13,1,3,4,1,0,0,35,Philippines,0,513,0
57,4,134286,2,10,6,4,3,2,0,0,35,1,1,514,0
43,3,96102,2,10,1,12,1,2,0,1887,40,1,0,515,-1887
37,4,149230,5,11,5,6,2,1,0,0,40,1,1,516,0
38,4,182416,1,9,5,4,5,1,0,0,42,1,1,517,0
71,1,162297,1,9,4,4,5,1,0,0,20,1,1,518,0
39,1,324420,16,2,1,7,1,2,0,0,45,3,1,519,0
29,1,77572,11,12,5,8,3,1,0,0,40,1,1,520,0
26,1,191648,11,12,5,2,6,1,0,0,15,1,1,521,0
47,3,219632,11,12,6,5,3,2,0,1408,40,1,1,522,-1408
34,5,143766,11,12,5,8,3,2,0,0,40,1,1,523,0
35,1,140915,3,13,5,4,2,2,0,1590,40,South,1,524,-1590
37,6,57424,3,13,2,4,3,1,0,0,60,1,1,525,0
18,1,761006,6,7,5,6,2,1,0,0,20,1,1,526,0
25,2,117833,2,10,1,5,4,1,0,0,19,1,1,527,0
23,1,215616,1,9,5,3,3,1,0,0,40,2,1,528,0
53,5,199720,15,16,1,3,1,2,15024,0,60,Germany,0,529,15024
33,1,229716,1,9,2,8,3,2,0,0,38,1,1,530,0
29,1,58522,1,9,1,7,1,2,0,0,40,1,1,531,0
39,1,176186,2,10,1,10,1,2,0,0,50,1,0,532,0
42,3,271521,2,10,1,12,1,2,0,0,40,1,0,533,0
42,1,145711,4,14,1,3,1,2,0,1902,50,1,0,534,-1902
57,4,413373,15,16,1,4,1,2,0,1902,40,1,0,535,-1902
54,6,383365,3,13,1,4,1,2,0,0,70,1,0,536,0
35,4,202027,4,14,1,5,1,2,7688,0,55,1,0,537,7688
23,,55492,5,11,5,,3,1,0,0,30,1,1,538,0
45,1,96975,2,10,2,9,5,1,0,0,40,1,1,539,0
49,4,192203,12,5,1,7,1,2,0,0,40,2,1,540,0
21,1,163870,8,6,1,6,1,2,3908,0,40,1,1,541,3908
29,3,180916,2,10,6,8,5,1,0,0,38,1,1,542,0
56,1,193130,13,15,1,5,1,2,0,0,16,1,1,543,0
45,1,72896,1,9,5,2,3,2,0,0,40,1,1,544,0
17,4,36218,6,7,5,10,2,2,0,0,20,1,1,545,0
29,1,89030,1,9,5,4,5,1,0,0,40,1,1,546,0
32,1,30497,5,11,1,1,1,2,0,0,40,1,1,547,0
53,1,35102,2,10,2,8,3,1,0,0,34,1,1,548,0
30,1,208668,11,12,5,3,3,1,0,0,25,1,1,549,0
54,1,257765,10,4,2,2,3,2,0,0,40,Guatemala,1,550,0
21,1,187088,2,10,5,8,2,1,0,0,20,Cuba,1,551,0
53,1,137192,3,13,2,5,5,2,0,0,50,1,1,552,0
52,1,170562,1,9,1,5,1,2,0,0,60,1,0,553,0
43,1,180599,3,13,6,5,5,2,8614,0,40,1,0,554,8614
30,1,110622,3,13,2,5,3,1,0,0,40,China,1,555,0
50,1,180522,2,10,5,9,3,2,0,0,38,1,1,556,0
39,1,30673,2,10,2,9,3,2,0,0,50,1,0,557,0
50,1,209320,3,13,1,4,1,2,0,0,40,1,0,558,0
25,1,298225,1,9,2,7,3,2,0,0,50,1,1,559,0
53,1,22154,2,10,1,7,1,2,0,0,40,1,1,560,0
22,2,264710,3,13,5,1,2,1,0,0,40,1,1,561,0
20,1,196643,1,9,5,9,2,2,0,0,40,1,1,562,0
23,1,206861,2,10,5,1,2,2,0,0,25,1,1,563,0
36,1,204590,3,13,2,3,5,1,0,213,40,1,1,564,-213
24,1,226668,1,9,5,6,3,2,0,0,35,1,1,565,0
20,1,233624,1,9,5,7,2,2,0,0,40,1,1,566,0
37,1,635913,3,13,5,5,3,2,0,0,60,1,0,567,0
51,3,154891,1,9,2,12,5,2,0,0,52,1,1,568,0
47,3,228372,4,14,1,3,1,2,0,0,48,1,0,569,0
33,1,169973,5,11,6,12,3,1,0,0,40,1,1,570,0
40,3,33155,1,9,5,6,2,2,0,0,40,1,1,571,0
30,1,302438,1,9,5,2,3,2,0,0,40,1,1,572,0
47,4,190072,2,10,1,7,1,2,0,0,40,Iran,0,573,0
44,1,277488,2,10,1,2,1,2,3103,0,40,1,0,574,3103
70,3,88638,4,14,5,3,5,1,7896,0,50,1,0,575,7896
54,1,308087,2,10,1,1,1,2,0,1977,18,1,0,576,-1977
19,1,374262,14,8,5,9,2,2,0,0,20,1,1,577,0
47,1,216734,3,13,2,4,5,1,0,0,50,1,1,578,0
68,,29240,1,9,4,,3,1,0,0,12,1,1,579,0
29,1,160731,1,9,1,7,1,2,0,0,45,1,0,580,0
38,1,259019,1,9,1,7,1,2,0,0,44,1,1,581,0
35,1,35945,3,13,1,5,1,2,0,0,40,1,0,582,0
41,3,168071,1,9,2,5,2,2,0,0,45,1,1,583,0
28,1,190060,1,9,1,4,1,2,0,0,40,1,0,584,0
75,4,205860,2,10,1,7,1,2,0,1735,40,1,1,585,-1735
59,4,56392,2,10,1,10,1,2,0,1579,60,1,1,586,-1579
38,1,120074,3,13,1,2,1,2,0,0,50,1,0,587,0
22,1,251073,12,5,5,6,2,2,0,0,50,1,1,588,0
39,1,186130,13,15,1,5,1,2,0,0,55,1,0,589,0
29,1,144556,1,9,1,2,1,2,0,0,45,1,1,590,0
32,5,111567,13,15,1,3,1,2,0,0,40,1,0,591,0
31,1,192900,2,10,5,6,3,2,0,0,40,1,1,592,0
22,1,199336,2,10,5,2,2,2,0,0,25,1,1,593,0
24,1,509629,1,9,5,6,2,1,0,0,25,1,1,594,0
64,2,194894,15,16,5,3,3,1,4787,0,40,1,0,595,4787
30,6,84119,3,13,5,5,2,2,0,0,43,1,1,596,0
18,1,110230,8,6,5,6,2,2,0,0,11,1,1,597,0
40,2,140108,12,5,6,2,3,2,0,0,40,1,1,598,0
48,1,70668,1,9,1,2,4,1,0,0,50,1,1,599,0
56,4,157486,8,6,2,4,2,2,0,0,40,1,1,600,0
35,3,103966,4,14,2,8,5,1,0,0,41,1,1,601,0
36,6,164866,11,12,6,5,3,2,0,0,50,1,1,602,0
50,1,175339,1,9,1,9,1,2,0,0,40,1,0,603,0
47,4,479611,3,13,2,4,3,2,0,0,50,1,1,604,0
31,1,43716,5,11,2,2,5,2,0,0,43,1,1,605,0
23,1,219835,2,10,5,12,2,2,0,0,40,3,1,606,0
20,1,56322,2,10,5,6,2,2,2176,0,25,1,1,607,2176
51,1,163921,3,13,1,11,1,2,0,0,56,1,0,608,0
46,3,209057,4,14,1,5,1,2,0,0,50,1,0,609,0
33,1,217460,1,9,1,4,1,2,0,0,60,1,0,610,0
58,1,81038,2,10,1,4,1,2,0,0,12,1,1,611,0
27,1,224105,1,9,1,2,1,2,7298,0,40,1,0,612,7298
39,5,189632,1,9,1,8,4,1,0,0,40,1,0,613,0
37,1,412296,1,9,1,7,1,2,0,0,35,3,0,614,0
42,1,383493,2,10,1,5,1,2,15024,0,50,1,0,615,15024
48,2,201177,3,13,1,5,1,2,0,0,40,1,0,616,0
45,3,148254,4,14,2,3,3,1,0,0,35,1,1,617,0
17,,170320,6,7,5,,2,1,0,0,8,1,1,618,0
29,1,205903,1,9,5,6,2,2,0,0,40,1,1,619,0
37,1,86310,2,10,2,8,5,1,0,0,45,1,1,620,0
31,1,131568,10,4,2,11,5,2,0,0,20,1,1,621,0
37,1,103323,1,9,5,7,3,2,0,0,40,1,1,622,0
31,5,381645,3,13,6,3,3,2,0,0,40,1,1,623,0
49,5,110373,2,10,1,1,1,2,0,0,40,1,0,624,0
41,4,188738,1,9,2,7,5,2,0,0,27,1,1,625,0
63,1,76860,3,13,1,12,1,2,0,0,40,Philippines,0,626,0
53,,251804,9,3,4,,5,1,0,0,30,1,1,627,0
27,2,146243,2,10,6,6,3,1,0,0,30,1,1,628,0
28,1,338376,3,13,5,3,2,2,0,0,40,1,1,629,0
45,1,192323,11,12,1,7,1,2,0,0,66,Yugoslavia,1,630,0
34,1,227689,5,11,2,1,3,1,0,0,64,1,1,631,0
29,1,632593,1,9,1,7,1,2,0,0,40,1,1,632,0
37,1,143582,5,11,5,8,3,1,4101,0,35,1,1,633,4101
45,5,183804,2,10,5,8,2,2,0,0,40,1,1,634,0
46,1,190115,2,10,1,4,1,2,0,1887,40,1,0,635,-1887
36,1,361888,2,10,1,7,1,2,0,0,40,,0,636,0
53,1,149650,1,9,5,4,3,2,0,2559,48,1,0,637,-2559
17,1,151799,6,7,5,6,2,1,0,0,20,1,1,638,0
68,,255276,2,10,1,,1,2,0,0,48,1,0,639,0
23,1,180771,16,2,1,2,4,1,0,0,35,3,1,640,0
41,1,149909,3,13,1,4,1,2,7688,0,50,1,0,641,7688
32,4,103642,1,9,1,5,1,2,0,0,55,1,1,642,0
63,6,222289,1,9,1,5,1,2,0,0,40,1,0,643,0
39,1,336880,1,9,1,2,1,2,0,0,40,1,0,644,0
70,,306563,1,9,1,,1,2,0,0,40,1,1,645,0
35,4,42044,11,12,1,7,1,2,0,0,40,1,1,646,0
24,1,165064,2,10,5,9,3,2,0,0,40,1,1,647,0
67,1,336163,1,9,1,9,1,2,0,0,24,1,1,648,0
42,1,78765,2,10,1,7,1,2,3103,0,45,1,0,649,3103
61,4,176965,13,15,1,3,1,2,0,0,50,1,0,650,0
52,5,38973,3,13,6,8,5,1,0,0,40,1,1,651,0
50,1,94391,5,11,1,7,1,2,0,0,50,1,0,652,0
28,1,339897,16,2,1,2,1,2,0,0,43,3,1,653,0
35,1,237943,1,9,1,9,1,2,0,0,60,1,1,654,0
46,1,173613,1,9,2,8,3,1,0,0,40,1,1,655,0
22,1,408383,2,10,5,11,2,2,0,0,40,1,1,656,0
23,1,214542,2,10,5,8,2,2,0,0,20,1,1,657,0
25,6,133373,3,13,5,4,3,2,0,0,80,1,1,658,0
39,1,110426,11,12,1,5,4,1,15024,0,45,1,0,659,15024
39,1,63910,2,10,5,8,2,1,0,0,40,1,1,660,0
43,1,132130,5,11,1,10,1,2,0,0,40,1,0,661,0
19,1,106306,2,10,2,6,2,1,0,0,40,1,1,662,0
35,1,182074,1,9,2,9,2,2,0,0,35,1,1,663,0
51,1,189551,1,9,2,7,2,2,0,0,40,1,1,664,0
19,,234519,2,10,5,,2,2,0,0,35,1,1,665,0
47,1,162034,3,13,1,4,1,2,0,0,70,1,1,666,0
63,1,181828,1,9,1,4,1,2,0,0,48,,1,667,0
72,,166253,1,9,1,,4,1,0,0,2,1,1,668,0
27,1,109165,2,10,1,7,1,2,0,0,60,1,1,669,0
17,1,137042,8,6,5,3,2,2,0,0,20,1,1,670,0
23,1,196674,2,10,6,7,3,2,0,0,40,1,1,671,0
58,1,192806,10,4,5,9,3,1,0,0,33,1,1,672,0
65,,149049,1,9,1,,1,2,0,0,40,1,1,673,0
41,1,96635,1,9,5,5,3,2,0,0,60,1,1,674,0
46,3,111558,2,10,2,2,2,1,0,0,40,1,1,675,0
63,1,133144,1,9,1,3,1,2,0,0,45,1,1,676,0
55,4,185195,3,13,1,5,1,2,0,0,40,1,0,677,0
44,2,59460,1,9,1,6,4,1,0,0,15,1,1,678,0
30,1,262994,2,10,2,7,3,2,0,0,40,1,1,679,0
56,1,357118,4,14,1,3,4,1,0,0,40,1,0,680,0
20,4,132320,1,9,5,11,2,2,0,0,45,1,1,681,0
23,1,287988,2,10,5,8,3,2,0,0,20,1,1,682,0
19,,180976,8,6,5,,5,1,0,0,35,1,1,683,0
18,,179484,14,8,5,,2,2,0,0,40,1,1,684,0
47,1,168283,3,13,1,3,1,2,0,0,40,1,0,685,0
65,5,179985,1,9,2,8,3,1,0,0,40,1,1,686,0
18,1,96445,2,10,5,6,2,1,0,0,24,1,1,687,0
27,1,153291,13,15,1,3,4,1,0,0,50,1,0,688,0
42,1,33521,11,12,1,4,1,2,0,0,45,1,0,689,0
20,,114746,6,7,3,,2,1,0,1762,40,South,1,690,-1762
47,1,148995,4,14,1,5,1,2,0,0,65,1,0,691,0
52,6,81436,13,15,1,4,1,2,0,0,40,1,0,692,0
29,1,47429,1,9,1,8,4,1,0,0,40,1,0,693,0
45,1,178319,3,13,1,2,1,2,0,0,40,1,0,694,0
24,1,149396,2,10,5,6,6,1,0,0,30,Haiti,1,695,0
35,1,175614,5,11,2,3,5,1,0,0,40,1,0,696,0
20,1,120601,1,9,5,11,2,2,0,0,40,1,1,697,0
36,1,245090,2,10,1,7,1,2,3137,0,50,El-Salvador,1,698,3137
24,1,381895,6,7,2,2,5,1,0,0,40,1,1,699,0
36,1,99146,2,10,1,2,1,2,0,1887,40,1,0,700,-1887
51,1,194097,1,9,1,12,1,2,0,0,40,1,1,701,0
23,,113700,3,13,5,,2,2,0,0,50,1,1,702,0
53,4,168539,12,5,1,10,1,2,0,0,70,1,1,703,0
25,1,28473,5,11,1,7,1,2,0,0,40,1,1,704,0
48,1,108699,1,9,5,8,3,1,0,0,40,1,1,705,0
19,1,254247,14,8,5,8,2,2,0,0,38,,1,706,0
31,1,39054,1,9,1,7,1,2,0,0,20,1,1,707,0
38,1,150057,1,9,5,9,3,2,0,0,40,1,1,708,0
74,2,88638,15,16,5,3,6,1,0,3683,20,1,0,709,-3683
52,1,358554,1,9,1,2,1,2,0,0,40,1,0,710,0
21,1,33616,2,10,5,8,2,1,0,0,25,1,1,711,0
56,1,212864,3,13,1,3,1,2,0,0,40,1,0,712,0
23,1,522881,9,3,1,6,1,2,0,0,35,3,1,713,0
32,1,249550,2,10,5,3,3,2,0,0,44,1,1,714,0
46,1,35136,8,6,2,8,2,2,0,0,40,1,1,715,0
46,5,167381,1,9,1,8,4,1,0,0,40,1,0,716,0
82,,42435,8,6,4,,3,2,0,0,20,1,1,717,0
68,1,218637,2,10,1,4,1,2,0,2377,55,1,0,718,-2377
19,1,32477,2,10,5,6,2,2,0,0,20,1,1,719,0
33,1,220939,1,9,1,4,1,2,7298,0,45,1,0,720,7298
62,,125493,1,9,1,,4,1,5178,0,40,Scotland,0,721,5178
33,1,275632,1,9,1,11,1,2,0,0,40,1,1,722,0
42,4,248406,1,9,1,11,1,2,0,0,40,1,1,723,0
41,1,374764,3,13,4,5,5,2,0,0,20,1,1,724,0
36,1,181065,11,12,1,1,1,2,0,0,40,1,0,725,0
35,6,135289,1,9,1,6,1,2,0,0,60,1,1,726,0
25,1,297531,3,13,5,4,2,1,0,0,40,1,1,727,0
45,1,125489,4,14,2,3,5,1,0,0,50,1,1,728,0
33,4,295621,3,13,1,3,1,2,0,0,25,1,0,729,0
21,,494638,11,12,5,,2,2,0,0,15,1,1,730,0
23,,32897,11,12,1,,1,2,0,0,20,1,1,731,0
25,1,101812,5,11,1,4,1,2,0,0,41,1,1,732,0
41,1,31221,1,9,2,6,5,1,0,0,30,1,1,733,0
44,1,33105,1,9,1,5,1,2,0,0,40,1,1,734,0
47,1,133758,1,9,2,5,3,1,0,1974,40,1,1,735,-1974
23,1,122272,1,9,5,7,2,1,0,0,40,1,1,736,0
34,1,261023,2,10,1,7,1,2,0,1651,38,1,1,737,-1651
38,3,200153,11,12,5,3,3,2,0,0,40,1,1,738,0
24,1,267706,2,10,5,7,2,1,0,0,45,1,1,739,0
43,1,181015,1,9,2,2,5,1,0,0,50,1,1,740,0
30,1,340917,2,10,1,2,1,2,0,0,40,1,1,741,0
40,1,126701,3,13,3,5,3,2,0,0,40,1,0,742,0
32,1,171215,2,10,2,8,3,2,0,0,48,1,1,743,0
30,1,236861,1,9,5,5,3,2,0,1876,45,1,1,744,-1876
21,1,176690,2,10,5,6,2,2,0,0,24,1,1,745,0
58,2,300623,1,9,2,8,5,1,0,0,40,1,1,746,0
51,4,127149,6,7,1,10,1,2,0,0,45,1,0,747,0
27,1,214858,1,9,1,6,2,2,0,0,40,1,1,748,0
42,1,169383,4,14,1,3,1,2,0,0,40,1,0,749,0
20,1,132053,2,10,5,3,2,1,0,0,2,1,1,750,0
33,1,191856,2,10,2,8,3,1,0,0,40,1,1,751,0
67,2,132819,2,10,1,12,1,2,0,0,41,1,0,752,0
36,4,224886,3,13,1,5,1,2,2407,0,40,1,1,753,2407
49,4,219718,3,13,1,4,1,2,15024,0,40,1,0,754,15024
20,1,117618,2,10,5,5,2,2,0,0,40,1,1,755,0
34,2,145874,15,16,1,1,1,2,0,0,20,China,1,756,0
34,1,221324,1,9,5,2,5,1,0,0,40,1,1,757,0
26,1,108658,1,9,5,7,3,2,0,0,40,1,1,758,0
24,,377725,3,13,5,,3,1,0,0,40,1,1,759,0
20,5,410446,1,9,5,8,6,2,0,0,20,1,1,760,0
35,3,268292,2,10,1,7,1,2,0,0,40,1,1,761,0
38,1,255621,1,9,1,6,1,2,0,0,40,1,1,762,0
46,1,328216,3,13,1,5,1,2,15024,0,40,1,0,763,15024
45,1,236040,2,10,1,3,1,2,0,0,40,1,0,764,0
28,1,119793,1,9,5,4,2,2,0,0,60,1,1,765,0
59,1,113959,1,9,1,8,1,2,0,0,45,1,0,766,0
35,1,236910,3,13,1,5,1,2,0,0,60,1,1,767,0
26,1,459548,1,9,5,9,3,2,0,0,20,3,1,768,0
40,1,170214,1,9,1,11,1,2,0,0,40,1,0,769,0
19,1,96483,1,9,5,6,2,1,0,0,40,1,1,770,0
36,1,111545,1,9,1,7,1,2,0,0,70,1,1,771,0
63,1,106910,9,3,4,6,6,1,0,0,19,Philippines,1,772,0
30,1,70377,1,9,2,3,2,1,0,0,40,1,1,773,0
37,1,82521,3,13,1,5,1,2,15024,0,40,1,0,774,15024
43,1,112763,1,9,5,8,5,1,8614,0,43,1,0,775,8614
48,1,46677,11,12,2,5,5,1,0,0,42,1,1,776,0
72,1,53684,2,10,1,12,1,2,0,0,40,1,1,777,0
22,1,189924,2,10,5,6,3,1,0,0,50,1,1,778,0
26,1,339952,2,10,1,5,1,2,0,0,60,1,1,779,0
43,1,373403,5,11,1,7,1,2,0,0,40,1,1,780,0
29,5,116394,3,13,7,3,1,2,0,0,50,1,0,781,0
24,1,186221,6,7,2,4,5,1,0,0,35,1,1,782,0
24,1,116800,5,11,5,2,2,2,0,0,35,1,1,783,0
43,1,483450,12,5,1,5,1,2,0,0,40,3,1,784,0
30,3,364310,3,13,5,3,3,1,0,0,40,Germany,1,785,0
22,4,108506,5,11,5,10,3,2,0,0,75,1,1,786,0
57,1,299358,1,9,4,6,6,1,0,1719,25,1,1,787,-1719
18,1,216730,6,7,5,6,2,2,0,0,12,1,1,788,0
20,1,115057,2,10,5,6,3,2,0,0,40,1,1,789,0
35,5,35309,3,13,5,1,3,2,0,0,28,,1,790,0
56,1,134195,4,14,5,4,3,2,0,0,50,1,1,791,0
33,1,201988,4,14,1,3,1,2,0,0,45,1,1,792,0
27,,180553,1,9,1,,4,1,0,0,40,1,0,793,0
35,3,195516,1,9,2,5,3,2,0,0,40,1,1,794,0
23,1,287681,10,4,5,6,3,2,0,0,25,3,1,795,0
26,1,167350,1,9,5,6,6,2,0,0,30,1,1,796,0
19,1,213644,1,9,5,2,3,2,0,0,40,1,1,797,0
45,6,40666,13,15,1,3,1,2,0,0,55,1,0,798,0
27,1,180553,1,9,6,2,5,1,0,0,40,1,1,799,0
46,1,24728,1,9,5,7,3,1,0,0,48,1,1,800,0
24,1,102493,1,9,1,9,1,2,0,0,40,1,1,801,0
38,1,239755,6,7,2,7,3,2,0,0,40,1,1,802,0
54,,169785,4,14,5,,3,1,0,0,40,1,1,803,0
26,2,126327,11,12,5,8,5,1,0,0,40,1,1,804,0
45,4,216402,13,15,1,3,1,2,0,0,50,India,0,805,0
42,1,185267,5,11,1,8,1,2,0,0,32,1,1,806,0
27,,308995,2,10,2,,2,1,0,0,40,1,1,807,0
22,1,450920,11,12,5,8,3,1,0,0,40,1,1,808,0
69,1,512992,6,7,1,3,1,2,0,0,45,1,1,809,0
42,1,121055,3,13,1,4,1,2,0,0,60,1,1,810,0
42,1,29393,2,10,2,2,3,1,0,0,40,1,1,811,0
31,3,156464,3,13,5,3,6,2,0,0,40,,1,812,0
23,1,302195,3,13,1,3,1,2,0,0,40,1,1,813,0
55,4,422249,1,9,1,7,1,2,0,0,50,1,1,814,0
19,1,240686,6,7,5,4,2,1,0,0,25,1,1,815,0
43,4,237670,5,11,2,5,3,2,0,0,25,1,1,816,0
74,,256674,1,9,4,,3,1,0,0,25,1,1,817,0
51,1,185283,2,10,1,5,1,2,0,0,45,1,0,818,0
36,1,160192,1,9,5,6,3,2,0,0,40,1,1,819,0
53,2,53197,15,16,1,8,1,2,0,0,50,1,0,820,0
58,1,145574,6,7,1,7,1,2,0,0,40,1,1,821,0
49,1,50748,2,10,2,4,5,1,0,0,55,England,1,822,0
42,1,125280,3,13,1,5,1,2,3137,0,40,1,1,823,3137
26,1,243560,2,10,5,4,5,1,0,0,40,,1,824,0
26,1,369166,2,10,5,10,6,1,0,0,65,1,1,825,0
20,,200967,2,10,5,,2,1,0,0,12,1,1,826,0
25,1,102476,3,13,5,3,3,2,0,0,50,1,1,827,0
40,1,182217,2,10,1,6,4,1,0,0,40,Scotland,1,828,0
29,1,114982,3,13,1,1,1,2,0,0,40,1,0,829,0
38,6,196373,1,9,1,5,1,2,0,0,40,1,0,830,0
22,1,317019,2,10,5,6,3,1,0,0,30,1,1,831,0
32,3,222900,3,13,6,3,3,1,0,0,50,1,0,832,0
