age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id,Difference
29,State-gov,240738,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,284,0
22,Federal-gov,100345,HS-grad,9,Never-married,Handlers-cleaners,2,2,0,0,43,1,1,285,0
24,Private,145111,HS-grad,9,Never-married,2,3,2,0,0,45,1,1,286,0
41,Private,165798,5th-6th,3,Divorced,Other-service,5,1,0,0,40,Puerto-Rico,1,287,0
41,Local-gov,248406,HS-grad,9,Separated,Transport-moving,2,2,0,0,40,1,1,288,0
24,Private,220944,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,60,1,1,289,0
40,Self-emp-inc,218558,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,45,1,0,290,0
57,Private,214061,HS-grad,9,Divorced,Adm-clerical,3,1,0,0,40,1,1,291,0
29,Private,190562,HS-grad,9,Divorced,2,5,2,0,0,56,1,1,292,0
38,Private,423616,Assoc-voc,11,Married-civ-spouse,Tech-support,4,1,0,0,36,1,0,293,0
39,Private,136081,HS-grad,9,Married-civ-spouse,2,1,2,0,2051,40,1,1,294,-2051
37,Private,360743,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,295,0
23,Private,149396,HS-grad,9,Never-married,Adm-clerical,2,1,0,0,40,1,1,296,0
45,State-gov,312678,Masters,14,Never-married,Adm-clerical,3,2,0,0,38,1,1,297,0
17,Private,142964,11th,7,Never-married,Other-service,2,2,0,0,20,1,1,298,0
48,Self-emp-not-inc,32825,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,299,0
25,Self-emp-not-inc,266668,HS-grad,9,Never-married,Prof-specialty,3,2,0,0,40,1,1,300,0
44,Self-emp-not-inc,195486,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,70,Jamaica,1,301,0
34,,93834,HS-grad,9,Separated,,2,1,0,0,8,1,1,302,0
45,Self-emp-not-inc,271828,Bachelors,13,Married-civ-spouse,Craft-repair,1,2,0,0,20,1,1,303,0
71,State-gov,100063,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,304,0
57,Self-emp-not-inc,175942,Some-college,10,Widowed,Exec-managerial,6,2,0,0,25,1,1,305,0
37,State-gov,76767,Prof-school,15,Married-civ-spouse,Prof-specialty,4,1,0,0,39,1,0,306,0
30,Private,207564,Some-college,10,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,1,307,0
39,Private,341741,Preschool,1,Never-married,Other-service,3,1,0,0,12,1,1,308,0
55,Local-gov,115457,HS-grad,9,Married-civ-spouse,Other-service,1,2,0,0,40,1,1,309,0
43,Private,216042,Some-college,10,Divorced,Tech-support,2,1,0,1617,72,1,1,310,-1617
62,Local-gov,164518,HS-grad,9,Widowed,Adm-clerical,3,1,0,0,38,1,1,311,0
50,Federal-gov,32801,Bachelors,13,Married-civ-spouse,Exec-managerial,4,1,0,0,40,1,0,312,0
21,Private,312017,Some-college,10,Never-married,Craft-repair,3,2,0,0,40,1,1,313,0
42,Federal-gov,198316,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,0,314,0
18,Local-gov,466325,11th,7,Never-married,Adm-clerical,2,2,0,0,12,1,1,315,0
23,Private,53306,HS-grad,9,Never-married,Craft-repair,3,2,0,0,30,1,1,316,0
48,Private,182566,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,40,1,0,317,0
60,Self-emp-not-inc,27886,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,0,318,0
19,Private,165306,Some-college,10,Never-married,Tech-support,6,2,0,0,40,Vietnam,1,319,0
47,Local-gov,183486,Bachelors,13,Married-civ-spouse,Prof-specialty,4,1,0,0,50,1,0,320,0
30,Private,257849,7th-8th,4,Married-civ-spouse,Craft-repair,1,2,0,0,48,1,1,321,0
36,Private,261382,Masters,14,Married-civ-spouse,Sales,1,2,15024,0,45,1,0,322,15024
48,Self-emp-not-inc,213140,7th-8th,4,Married-civ-spouse,Craft-repair,1,2,0,0,40,Italy,1,323,0
72,Local-gov,144515,Doctorate,16,Married-civ-spouse,Exec-managerial,1,2,0,1258,40,1,1,324,-1258
19,Private,269991,HS-grad,9,Never-married,Other-service,2,2,0,0,40,Puerto-Rico,1,325,0
29,Self-emp-not-inc,85572,11th,7,Married-civ-spouse,Other-service,4,1,0,0,5,1,1,326,0
31,Private,703107,HS-grad,9,Never-married,2,3,2,0,0,40,1,1,327,0
34,Self-emp-not-inc,319165,Doctorate,16,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,328,0
59,State-gov,159472,9th,5,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,329,0
58,Private,218281,Bachelors,13,Married-civ-spouse,Adm-clerical,1,2,0,0,40,Mexico,1,330,0
22,Private,335453,HS-grad,9,Never-married,Adm-clerical,3,1,0,0,60,1,1,331,0
64,Private,270333,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,332,0
37,Private,91711,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,60,1,0,333,0
59,Private,214865,HS-grad,9,Widowed,Exec-managerial,5,1,0,0,50,1,1,334,0
19,Private,194608,Some-college,10,Never-married,Other-service,2,1,0,0,20,1,1,335,0
31,Self-emp-not-inc,156033,HS-grad,9,Divorced,Other-service,3,2,0,0,35,1,1,336,0
18,Private,237646,Some-college,10,Never-married,Adm-clerical,2,2,0,0,30,1,1,337,0
42,Private,282964,Bachelors,13,Divorced,Exec-managerial,5,1,0,0,40,1,1,338,0
18,,139003,HS-grad,9,Never-married,,6,1,0,0,12,1,1,339,0
38,Local-gov,289430,HS-grad,9,Divorced,Protective-serv,3,2,0,0,56,1,1,340,0
28,Self-emp-inc,146042,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,50,1,1,341,0
56,Private,133025,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,1,342,0
49,Self-emp-inc,26502,Bachelors,13,Divorced,Prof-specialty,5,2,6497,0,45,1,1,343,6497
19,Private,209826,Some-college,10,Never-married,Sales,2,1,0,0,15,1,1,344,0
41,Private,227644,HS-grad,9,Married-civ-spouse,Transport-moving,1,2,0,0,50,1,1,345,0
27,Self-emp-not-inc,153805,Some-college,10,Married-civ-spouse,Transport-moving,6,2,0,0,50,Ecuador,0,346,0
56,Private,87584,HS-grad,9,Widowed,Other-service,5,1,0,0,40,1,1,347,0
45,Private,53524,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,348,0
48,Private,192791,HS-grad,9,Married-civ-spouse,2,1,2,0,0,40,1,1,349,0
29,Private,186624,HS-grad,9,Married-civ-spouse,Other-service,4,1,0,0,40,Cuba,1,350,0
58,Private,210673,Some-college,10,Married-civ-spouse,Adm-clerical,4,1,0,0,40,1,0,351,0
38,Local-gov,72338,HS-grad,9,Married-civ-spouse,Protective-serv,1,2,0,0,54,1,0,352,0
40,,65545,Masters,14,Divorced,,2,1,0,0,55,1,1,353,0
49,Local-gov,98738,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,354,0
45,Private,144579,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,355,0
47,Private,169549,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,356,0
24,Private,140001,HS-grad,9,Never-married,Sales,2,2,0,0,35,El-Salvador,1,357,0
27,Private,146460,Some-college,10,Never-married,2,3,1,0,0,40,1,1,358,0
44,Local-gov,387770,Some-college,10,Widowed,Adm-clerical,5,1,0,0,15,1,1,359,0
32,Private,199416,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,1,360,0
20,Private,113200,Some-college,10,Never-married,Handlers-cleaners,2,1,0,0,6,1,1,361,0
57,Self-emp-inc,199768,HS-grad,9,Married-civ-spouse,Sales,1,2,0,1902,30,1,0,362,-1902
25,Private,108658,HS-grad,9,Never-married,Exec-managerial,3,2,0,0,45,1,1,363,0
20,Federal-gov,55233,Some-college,10,Never-married,Adm-clerical,6,1,0,0,40,1,1,364,0
49,Self-emp-not-inc,59612,10th,6,Divorced,Farming-fishing,5,2,0,0,70,1,1,365,0
41,Local-gov,184466,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,0,38,1,0,366,0
68,Private,223851,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,0,0,24,1,1,367,0
45,Local-gov,189890,HS-grad,9,Never-married,Adm-clerical,5,1,0,0,40,1,1,368,0
26,Private,68001,Masters,14,Never-married,Prof-specialty,3,1,0,0,40,1,1,369,0
44,Private,300528,11th,7,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,0,370,0
50,Federal-gov,307555,Bachelors,13,Divorced,Prof-specialty,3,2,0,0,60,1,0,371,0
48,Private,118889,HS-grad,9,Married-civ-spouse,Sales,1,2,2885,0,15,1,1,372,2885
51,Private,124963,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,40,1,0,373,0
66,Local-gov,362165,Bachelors,13,Widowed,Prof-specialty,3,1,0,2206,25,1,1,374,-2206
36,Private,220511,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,375,0
39,Private,225504,Masters,14,Never-married,Prof-specialty,3,2,0,0,40,1,1,376,0
24,Private,216867,10th,6,Never-married,Other-service,6,2,0,0,30,Mexico,1,377,0
34,Private,434463,Bachelors,13,Never-married,2,3,1,0,0,39,1,1,378,0
17,Private,207637,11th,7,Never-married,Handlers-cleaners,2,2,0,0,10,1,1,379,0
25,Private,98281,12th,8,Never-married,Handlers-cleaners,5,2,0,0,43,1,1,380,0
40,,253370,HS-grad,9,Married-civ-spouse,,4,1,0,0,35,1,0,381,0
60,Local-gov,255711,Bachelors,13,Widowed,Prof-specialty,5,1,0,0,60,1,0,382,0
30,Private,84119,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,2051,40,1,1,383,-2051
43,Self-emp-not-inc,144928,HS-grad,9,Never-married,Farming-fishing,3,2,0,0,60,1,1,384,0
27,Private,113054,HS-grad,9,Separated,2,3,2,0,0,43,1,1,385,0
37,Private,147638,Bachelors,13,Separated,Other-service,5,1,0,0,36,Philippines,1,386,0
24,Private,72310,Some-college,10,Never-married,Sales,2,2,0,0,43,1,1,387,0
51,Private,310774,Prof-school,15,Married-civ-spouse,Prof-specialty,1,2,0,0,50,1,0,388,0
49,Private,218357,Assoc-voc,11,Divorced,Prof-specialty,3,1,0,0,38,1,1,389,0
31,Private,158545,HS-grad,9,Married-civ-spouse,Adm-clerical,4,1,0,0,27,1,1,390,0
51,Private,162745,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,7298,0,50,1,0,391,7298
49,Self-emp-not-inc,110457,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,50,1,0,392,0
21,Private,235442,HS-grad,9,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,1,393,0
30,Private,426431,Masters,14,Never-married,Prof-specialty,3,2,10520,0,40,1,0,394,10520
30,Private,179112,Bachelors,13,Never-married,Prof-specialty,2,2,0,0,40,,1,395,0
25,Private,191921,Some-college,10,Never-married,Transport-moving,2,2,0,0,40,1,1,396,0
40,Private,160369,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,2415,45,1,0,397,-2415
28,Federal-gov,298661,Bachelors,13,Never-married,Tech-support,3,1,0,0,40,1,1,398,0
24,Private,424494,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,30,1,1,399,0
33,,177824,HS-grad,9,Separated,,5,1,0,0,40,1,1,400,0
65,Private,344152,Masters,14,Married-civ-spouse,Prof-specialty,1,2,5556,0,50,1,0,401,5556
69,,476653,Bachelors,13,Married-civ-spouse,,1,2,0,0,20,1,1,402,0
26,Local-gov,30793,Bachelors,13,Married-civ-spouse,Prof-specialty,4,1,0,0,55,1,0,403,0
43,Private,170525,Bachelors,13,Divorced,Prof-specialty,3,1,14344,0,40,1,0,404,14344
17,,213055,11th,7,Never-married,,3,1,0,0,20,1,1,405,0
25,Private,224361,HS-grad,9,Never-married,Other-service,3,2,0,0,40,1,1,406,0
53,Private,120839,12th,8,Divorced,Farming-fishing,2,2,0,0,40,1,1,407,0
31,Private,98639,Bachelors,13,Never-married,Tech-support,3,2,0,0,40,1,1,408,0
50,Local-gov,100480,Masters,14,Married-civ-spouse,Exec-managerial,1,2,0,0,60,1,0,409,0
35,Private,296478,Some-college,10,Married-civ-spouse,Sales,1,2,0,0,40,1,1,410,0
27,Private,258768,Bachelors,13,Never-married,Handlers-cleaners,3,2,0,0,40,1,1,411,0
60,Private,178312,HS-grad,9,Married-civ-spouse,Sales,1,2,7298,0,65,1,0,412,7298
30,Self-emp-inc,292465,Bachelors,13,Never-married,Exec-managerial,3,2,0,0,40,1,1,413,0
26,Local-gov,205570,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,414,0
29,Private,209301,Bachelors,13,Married-civ-spouse,Craft-repair,1,2,0,0,40,Canada,1,415,0
34,Private,346034,12th,8,Married-spouse-absent,Handlers-cleaners,5,2,0,0,35,Mexico,1,416,0
32,Private,174215,Some-college,10,Divorced,Sales,5,1,0,0,40,1,1,417,0
31,Private,334744,HS-grad,9,Separated,Transport-moving,3,2,0,0,40,1,1,418,0
30,Private,236599,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,1,419,0
23,Private,91189,Some-college,10,Married-civ-spouse,Tech-support,1,2,0,0,40,1,1,420,0
32,Private,126838,HS-grad,9,Never-married,Craft-repair,3,2,0,0,40,1,1,421,0
46,Federal-gov,332727,Some-college,10,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,422,0
33,Private,62155,Some-college,10,Never-married,Sales,3,2,0,0,35,1,1,423,0
53,Private,177705,Bachelors,13,Married-civ-spouse,Craft-repair,1,2,0,0,44,1,0,424,0
41,Private,82049,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,425,0
23,Self-emp-not-inc,282604,11th,7,Married-civ-spouse,Transport-moving,1,2,7688,0,60,1,0,426,7688
67,Self-emp-inc,116517,Bachelors,13,Widowed,Other-service,5,1,0,0,35,1,1,427,0
20,Private,47678,HS-grad,9,Never-married,Craft-repair,2,2,0,0,40,1,1,428,0
69,Private,124930,5th-6th,3,Married-civ-spouse,2,1,2,0,2267,40,1,1,429,-2267
39,Private,1455435,Assoc-acdm,12,Separated,Craft-repair,3,2,0,0,40,1,1,430,0
35,Private,312232,HS-grad,9,Separated,Craft-repair,3,2,0,0,50,1,1,431,0
32,Private,198068,HS-grad,9,Never-married,Transport-moving,3,2,0,0,60,1,1,432,0
17,Private,98005,11th,7,Never-married,Sales,2,1,0,0,16,1,1,433,0
20,,25139,Some-college,10,Never-married,,2,1,0,0,40,1,1,434,0
23,Private,60847,Assoc-voc,11,Never-married,Sales,5,1,0,0,60,1,1,435,0
47,Private,30457,Assoc-voc,11,Married-civ-spouse,Other-service,1,2,0,0,40,1,1,436,0
30,Self-emp-not-inc,33308,HS-grad,9,Never-married,Craft-repair,3,2,0,0,40,1,1,437,0
42,,212206,Masters,14,Married-civ-spouse,,4,1,0,1887,48,1,0,438,-1887
49,Private,371299,HS-grad,9,Never-married,Adm-clerical,5,1,0,0,35,1,1,439,0
17,Private,329783,10th,6,Never-married,Sales,6,1,0,0,10,1,1,440,0
28,Private,308995,Some-college,10,Never-married,Adm-clerical,2,1,0,0,40,Jamaica,1,441,0
61,Private,149405,HS-grad,9,Married-civ-spouse,Other-service,1,2,0,0,40,1,1,442,0
50,Local-gov,117791,HS-grad,9,Divorced,Adm-clerical,3,1,0,0,40,1,1,443,0
55,Private,141877,Bachelors,13,Married-civ-spouse,2,1,2,0,0,40,1,1,444,0
63,,146196,Bachelors,13,Married-civ-spouse,,1,2,0,0,40,1,1,445,0
27,Private,139903,HS-grad,9,Never-married,Sales,5,1,0,0,30,1,1,446,0
33,Private,279173,HS-grad,9,Married-civ-spouse,Prof-specialty,1,2,0,0,60,1,1,447,0
24,State-gov,43475,Bachelors,13,Never-married,Prof-specialty,3,2,0,0,40,1,1,448,0
50,Private,193884,7th-8th,4,Married-civ-spouse,Craft-repair,1,2,0,0,40,Ecuador,1,449,0
33,Private,232475,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,0,450,0
31,Private,331065,Bachelors,13,Never-married,Exec-managerial,3,1,0,1408,40,1,1,451,-1408
45,Self-emp-not-inc,33234,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,40,1,0,452,0
45,Private,140581,Some-college,10,Widowed,Other-service,5,1,0,0,40,1,1,453,0
25,Private,361307,Bachelors,13,Never-married,Sales,2,1,0,0,40,1,1,454,0
40,Private,307767,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,60,1,1,455,0
27,Private,302422,HS-grad,9,Never-married,Adm-clerical,3,2,0,0,40,1,1,456,0
19,Private,111232,HS-grad,9,Never-married,Sales,2,2,0,0,40,1,1,457,0
46,Private,44671,Bachelors,13,Married-civ-spouse,Protective-serv,1,2,0,0,40,1,1,458,0
38,Private,372484,11th,7,Never-married,Other-service,2,1,0,0,40,1,1,459,0
39,Private,255027,Assoc-voc,11,Divorced,Exec-managerial,5,1,0,0,40,1,1,460,0
62,Private,110586,Some-college,10,Widowed,Priv-house-serv,5,1,0,0,40,1,1,461,0
35,Private,143589,Bachelors,13,Married-spouse-absent,Prof-specialty,3,1,0,0,40,Philippines,1,462,0
38,Private,146178,HS-grad,9,Never-married,Craft-repair,5,1,0,0,40,1,1,463,0
41,Private,67339,11th,7,Married-civ-spouse,Handlers-cleaners,1,2,7688,0,40,1,0,464,7688
34,Self-emp-inc,79586,Bachelors,13,Never-married,Prof-specialty,3,2,0,0,60,1,1,465,0
31,Private,175548,HS-grad,9,Never-married,Other-service,3,1,0,0,35,1,1,466,0
28,Private,187160,Prof-school,15,Divorced,Prof-specialty,5,2,0,0,55,1,1,467,0
52,Private,159670,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,1,2,0,0,40,1,1,468,0
44,Private,159580,12th,8,Divorced,Transport-moving,3,1,0,0,40,1,1,469,0
40,Private,173321,HS-grad,9,Married-civ-spouse,Other-service,4,1,0,0,32,1,1,470,0
30,Private,156890,HS-grad,9,Married-civ-spouse,2,1,2,0,0,45,1,1,471,0
45,State-gov,271962,Bachelors,13,Divorced,Protective-serv,3,1,0,0,40,1,1,472,0
22,Private,226508,Bachelors,13,Never-married,Exec-managerial,2,1,0,0,50,1,1,473,0
46,Private,243743,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,474,0
17,Private,112795,10th,6,Never-married,Other-service,2,1,0,0,15,1,1,475,0
55,Private,189664,HS-grad,9,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,476,0
24,Private,100345,Bachelors,13,Never-married,Prof-specialty,2,2,0,0,20,1,1,477,0
37,Private,204145,Assoc-voc,11,Married-civ-spouse,Craft-repair,1,2,0,0,45,1,0,478,0
61,Federal-gov,136787,Some-college,10,Married-civ-spouse,Adm-clerical,1,2,0,0,40,1,0,479,0
23,Private,128604,HS-grad,9,Never-married,Sales,2,2,0,0,48,South,1,480,0
35,Private,340110,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,1848,70,1,0,481,-1848
29,Private,225024,HS-grad,9,Divorced,Craft-repair,3,2,0,0,40,1,1,482,0
18,Private,434268,11th,7,Never-married,Adm-clerical,2,1,0,0,15,1,1,483,0
42,Self-emp-inc,119281,Bachelors,13,Married-civ-spouse,Exec-managerial,1,2,0,0,60,1,0,484,0
28,Private,67386,HS-grad,9,Never-married,Other-service,5,1,0,0,40,1,1,485,0
30,Federal-gov,314310,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,486,0
24,Private,239663,10th,6,Married-civ-spouse,Other-service,1,2,0,0,40,Mexico,1,487,0
56,Private,103948,11th,7,Married-civ-spouse,Transport-moving,1,2,0,0,40,1,1,488,0
46,Private,318331,HS-grad,9,Married-civ-spouse,2,1,2,0,0,40,1,1,489,0
51,Private,282744,Bachelors,13,Married-civ-spouse,Farming-fishing,1,2,0,0,40,Canada,1,490,0
21,Private,232591,HS-grad,9,Never-married,Adm-clerical,2,2,0,0,40,1,1,491,0
51,Self-emp-inc,180195,HS-grad,9,Married-civ-spouse,Sales,1,2,0,0,50,1,1,492,0
43,Private,233851,Bachelors,13,Divorced,Adm-clerical,3,1,0,0,40,1,1,493,0
37,Self-emp-not-inc,48063,Bachelors,13,Married-civ-spouse,Prof-specialty,1,2,0,0,55,1,0,494,0
40,Federal-gov,199303,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,1,2,0,0,40,1,0,495,0
29,Federal-gov,41013,Prof-school,15,Never-married,Prof-specialty,3,1,0,0,55,1,1,496,0
31,Private,130620,11th,7,Married-spouse-absent,Sales,2,1,0,0,40,India,1,497,0
49,Private,39986,9th,5,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,498,0
51,Local-gov,136823,HS-grad,9,Married-civ-spouse,Exec-managerial,4,1,0,0,32,1,1,499,0
36,Private,343476,HS-grad,9,Divorced,Craft-repair,3,2,0,0,30,1,1,500,0
33,Private,326104,Some-college,10,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,0,501,0
27,Private,114158,Assoc-voc,11,Never-married,Adm-clerical,2,1,0,0,35,1,1,502,0
18,Private,446771,Some-college,10,Never-married,Adm-clerical,2,2,0,0,25,1,1,503,0
19,Private,143360,HS-grad,9,Never-married,2,2,1,0,0,34,1,1,504,0
38,Self-emp-not-inc,151322,HS-grad,9,Separated,Craft-repair,3,2,0,0,40,1,1,505,0
66,Self-emp-inc,102663,7th-8th,4,Married-civ-spouse,Exec-managerial,1,2,0,0,50,1,1,506,0
17,Private,78602,11th,7,Never-married,Other-service,6,1,0,0,20,1,1,507,0
27,Private,208703,HS-grad,9,Never-married,Protective-serv,2,2,0,0,40,Japan,1,508,0
30,Private,57651,HS-grad,9,Never-married,Adm-clerical,5,2,0,2001,42,1,1,509,-2001
26,,152046,11th,7,Never-married,,3,1,0,0,35,Germany,1,510,0
33,Self-emp-not-inc,38223,HS-grad,9,Never-married,Farming-fishing,2,2,0,0,70,1,1,511,0
33,Self-emp-inc,117963,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,1,2,0,1887,60,1,0,512,-1887
36,Private,130620,Bachelors,13,Married-civ-spouse,Prof-specialty,4,1,0,0,35,Philippines,0,513,0
57,Self-emp-not-inc,134286,Some-college,10,Separated,Sales,3,2,0,0,35,1,1,514,0
43,Local-gov,96102,Some-college,10,Married-civ-spouse,Protective-serv,1,2,0,1887,40,1,0,515,-1887
37,Self-emp-not-inc,149230,Assoc-voc,11,Never-married,Other-service,2,1,0,0,40,1,1,516,0
38,Self-emp-not-inc,182416,HS-grad,9,Never-married,Sales,5,1,0,0,42,1,1,517,0
71,Private,162297,HS-grad,9,Widowed,Sales,5,1,0,0,20,1,1,518,0
39,Private,324420,1st-4th,2,Married-civ-spouse,Craft-repair,1,2,0,0,45,Mexico,1,519,0
29,Private,77572,Assoc-acdm,12,Never-married,Adm-clerical,3,1,0,0,40,1,1,520,0
26,Private,191648,Assoc-acdm,12,Never-married,2,6,1,0,0,15,1,1,521,0
47,Local-gov,219632,Assoc-acdm,12,Separated,Exec-managerial,3,2,0,1408,40,1,1,522,-1408
34,Federal-gov,143766,Assoc-acdm,12,Never-married,Adm-clerical,3,2,0,0,40,1,1,523,0
35,Private,140915,Bachelors,13,Never-married,Sales,2,2,0,1590,40,South,1,524,-1590
37,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,3,1,0,0,60,1,1,525,0
18,Private,761006,11th,7,Never-married,Other-service,2,1,0,0,20,1,1,526,0
25,State-gov,117833,Some-college,10,Married-civ-spouse,Exec-managerial,4,1,0,0,19,1,1,527,0
23,Private,215616,HS-grad,9,Never-married,Prof-specialty,3,1,0,0,40,Canada,1,528,0
53,Federal-gov,199720,Doctorate,16,Married-civ-spouse,Prof-specialty,1,2,15024,0,60,Germany,0,529,15024
33,Private,229716,HS-grad,9,Divorced,Adm-clerical,3,2,0,0,38,1,1,530,0
29,Private,58522,HS-grad,9,Married-civ-spouse,Craft-repair,1,2,0,0,40,1,1,531,0
39,Private,176186,Some-college,10,Married-civ-spouse,Farming-fishing,1,2,0,0,50,1,0,532,0
42,Local-gov,271521,Some-college,10,Married-civ-spouse,Protective-serv,1,2,0,0,40,1,0,533,0
42,Private,145711,Masters,14,Married-civ-spouse,Prof-specialty,1,2,0,1902,50,1,0,534,-1902
57,Self-emp-not-inc,413373,Doctorate,16,Married-civ-spouse,Sales,1,2,0,1902,40,1,0,535,-1902
54,Self-emp-inc,383365,Bachelors,13,Married-civ-spouse,Sales,1,2,0,0,70,1,0,536,0
35,Self-emp-not-inc,202027,Masters,14,Married-civ-spouse,Exec-managerial,1,2,7688,0,55,1,0,537,7688
23,,55492,Assoc-voc,11,Never-married,,3,1,0,0,30,1,1,538,0
45,Private,96975,Some-college,10,Divorced,Handlers-cleaners,5,1,0,0,40,1,1,539,0
49,Self-emp-not-inc,192203,9th,5,Married-civ-spouse,Craft-repair,1,2,0,0,40,Canada,1,540,0
21,Private,163870,10th,6,Married-civ-spouse,Other-service,1,2,3908,0,40,1,1,541,3908
29,Local-gov,180916,Some-college,10,Separated,Adm-clerical,5,1,0,0,38,1,1,542,0
56,Private,193130,Prof-school,15,Married-civ-spouse,Exec-managerial,1,2,0,0,16,1,1,543,0
45,Private,72896,HS-grad,9,Never-married,2,3,2,0,0,40,1,1,544,0
17,Self-emp-not-inc,36218,11th,7,Never-married,Farming-fishing,2,2,0,0,20,1,1,545,0
29,Private,89030,HS-grad,9,Never-married,Sales,5,1,0,0,40,1,1,546,0
32,Private,30497,Assoc-voc,11,Married-civ-spouse,Tech-support,1,2,0,0,40,1,1,547,0
53,Private,35102,Some-college,10,Divorced,Adm-clerical,3,1,0,0,34,1,1,548,0
30,Private,208668,Assoc-acdm,12,Never-married,Prof-specialty,3,1,0,0,25,1,1,549,0
54,Private,257765,7th-8th,4,Divorced,2,3,2,0,0,40,Guatemala,1,550,0
21,Private,187088,Some-college,10,Never-married,Adm-clerical,2,1,0,0,20,Cuba,1,551,0
53,Private,137192,Bachelors,13,Divorced,Exec-managerial,5,2,0,0,50,1,1,552,0
52,Private,170562,HS-grad,9,Married-civ-spouse,Exec-managerial,1,2,0,0,60,1,0,553,0
43,Private,180599,Bachelors,13,Separated,Exec-managerial,5,2,8614,0,40,1,0,554,8614
30,Private,110622,Bachelors,13,Divorced,Exec-managerial,3,1,0,0,40,China,1,555,0
50,Private,180522,Some-college,10,Never-married,Handlers-cleaners,3,2,0,0,38,1,1,556,0
39,Private,30673,Some-college,10,Divorced,Handlers-cleaners,3,2,0,0,50,1,0,557,0
